id,de,en
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_1_1_5,"Ich fürchte nur die Ballons müssen hier bleiben, da sie unhandlich zum Transportieren sind.",I'm just afraid the balloons will have to stay here as they are awkward to transport.
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_2_1_1,Ich habe immernoch Ballons übrig. Können Sie sie bitte an die Kinder verteilen?,I still have some balloons left. Can you please distribute them to the children?
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BUFFIN_CHILD_1_1_1_1,Ein Buffin-Kind am Zauberstand möchte einen {Expr Instance_Key=Buffin_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} Ballon? Wunderbar! Hier bitte.,A Buffin child at the magic stand wants a {Expr Instance_Key=Buffin_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} balloon? Wonderful! Here you go.
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BUFFIN_CHILD_1_1_2_1,{Expr Instance_Key=Buffin_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} Ballon erhalten!,{Expr Instance_Key=Buffin_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} balloon received!
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BUFFIN_CHILD_1_1_3_1,Wissen Sie noch welches Kind den Ballon wollte? Es war ein Buffin-Kind am Zauberstand.,Do you remember which child wanted the balloon? It was a Buffin child at the magic stand.
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BUFFIN_CHILD_2_1_1_1,Einen {Expr Instance_Key=Buffin_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} Ballon für ein Buffin-Kind am Voll auf die Nuss? Kommt sofort!,A {Expr Instance_Key=Buffin_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} balloon for a Buffin child at the Right on the nut? Coming right up!
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BUFFIN_CHILD_2_1_2_1,{Expr Instance_Key=Buffin_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} Ballon erhalten!,{Expr Instance_Key=Buffin_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} balloon received!
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BUFFIN_CHILD_2_1_3_1,Suchen sie nach dem Kind für den Ballon? Ich meine es steht am Voll auf die Nuss.,Are you looking for the kid for the balloon? I believe it's near the Right on the nut.
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BUFFIN_CHILD_3_1_1_1,Den wunderbar fliegenden {Expr Instance_Key=Buffin_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} Ballon für ein Buffin-Kind an einem Broko-Haus? Nimm!,The wonderfully flying {Expr Instance_Key=Buffin_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} balloon for a Buffin child at a Broko house? Take!
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BUFFIN_CHILD_3_1_2_1,{Expr Instance_Key=Buffin_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} Ballon erhalten!,{Expr Instance_Key=Buffin_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} balloon received!
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BUFFIN_CHILD_3_1_3_1,Wohin der Ballon fliegen soll? Mit deiner Hilfe hoffentlich zu einem Buffin-Kind bei einem Broko-Haus.,"Where the balloon should fly to? With your help, hopefully to a Buffin child at a Broko house."
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BUFFIN_CHILD_4_1_1_1,Im Geisterhaus,-
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BUFFIN_CHILD_4_1_2_1,{Expr Instance_Key=Buffin_Child_4 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} Ballon erhalten!,{Expr Instance_Key=Buffin_Child_4 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} balloon received!
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BROKO_CHILD_1_1_1_1,Ein Broko-Kind in der Nähe des Geisterhauses will einen {Expr Instance_Key=Broko_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} Ballon? Wunderbar!,A Broko child near the ghost house wants a {Expr Instance_Key=Broko_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} balloon? Wonderful!
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BROKO_CHILD_1_1_2_1,{Expr Instance_Key=Broko_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} Ballon erhalten!,{Expr Instance_Key=Broko_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} balloon received!
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BROKO_CHILD_1_1_3_1,Wo dieser Ballon hin soll? Der war doch für ein Broko-Kind in der Nähe des Geisterhauses.,Where this balloon is supposed to go? It was for a Broko child nearby the ghost house.
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BROKO_CHILD_2_1_1_1,"Das Broko-Kind, das viel zu nah am Feuervulkan steht, möchte einen {Expr Instance_Key=Broko_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} Ballon? Genau so einen hab ich da.",The Broko child standing way too close to the fire volcano wants a {Expr Instance_Key=Broko_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} balloon? I have one just like that.
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BROKO_CHILD_2_1_2_1,{Expr Instance_Key=Broko_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} Ballon erhalten!,{Expr Instance_Key=Broko_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} balloon received!
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BROKO_CHILD_2_1_3_1,Wohin mit dem Ballon? Am besten zu dem Broko-Kind am Feuervulkan.,Where to take the balloon to? Ideally to the Broko child at the fire volcano.
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BROKO_CHILD_3_1_1_1,Südlich auf der Wiese steht ein Broko-Kind ohne einen {Expr Instance_Key=Broko_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} Ballon? Das müssen wir schnell ändern!,South in the meadow stands a Broko child without a {Expr Instance_Key=Broko_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} balloon? We have to change that quickly!
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BROKO_CHILD_3_1_2_1,{Expr Instance_Key=Broko_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} Ballon erhalten!,{Expr Instance_Key=Broko_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} balloon received!
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_BROKO_CHILD_3_1_3_1,Der Ballon sollte zu einem Broko-Kind westlich des Dorfes meine ich.,The balloon was supposed to go to a Broko child west of the village I believe.
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_1_1,Magst du Magie?,Do you like magic?
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_1_2,Lass mich dir einen Trick vorführen! Ich brauche dafür nur eine Münze{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,Let me show you a trick! All I need is a coin{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_1_2_GIVE_COIN,1 Münze geben,Give 1 coin
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_1_2_SAVE,Sparen,Save
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_2_1,Du hast nicht einmal eine einzige Münze?,You don't even have a single coin?
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_3_1,"Oh, das habe ich jetzt irgendwie nicht erwartet.","Oh, I actually did not expect that."
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_4_1,1 [img]res://Global_Resources/Sprites/Coin/36_Single.png[/img] verloren.,1 [img]res://Global_Resources/Sprites/Coin/36_Single.png[/img] lost.
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_5_1,Danke. Die Zauberschau beginnt!,Thanks. The magic show begins!
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_6_1,Siehst du diese Münze?,Do you see this coin?
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_6_2,"Ich werde mir nun richtig viel Mühe geben, um sie verschwinden zu lassen!",I will try really hard now to make it disappear!
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_6_3,Sie werden die Münze nie wieder sehen.,You will never see this coin again.
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_6_4,Das verspreche ich Ihnen.,I can promise you that.
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_7_1,Nicht mehr lange!,Not much longer!
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_7_2,"Gleich ist sie weg, ich spür es schon!","It's almost gone, I can feel it already!"
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_8_1,Mir kribbelt es schon in den Teighänden{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,My dough hands are already tingling{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_START_1_9_1,Das war total magisch!,That was absolutely magical!
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_BALLOON_QUEST_1_1_1,Du magst mir einen Ballon in meiner Lieblingsfarbe bringen? Toll!,You would like to bring me a balloon in my favorite color? Great!
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_BALLOON_QUEST_1_1_2,Ich liebe Magie! Ich frag mal meine Zauberkugel welche Farbe ich nehme{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,I love magic! I'll ask my magic ball what color I want{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_BALLOON_QUEST_1_2_1,{Expr Instance_Key=Buffin_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}! Wie{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.magisch!,{Expr Instance_Key=Buffin_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}! How{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.magical!
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_BALLOON_QUEST_2_1_1,Ich hätte gerne einen Ballon der Farbe {Expr Instance_Key=Buffin_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}!,I would like to have a balloon of the color {Expr Instance_Key=Buffin_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}!
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_1_BALLOON_QUEST_3_1_1,"Ist das mein Ballon? Toll! Vielen Dank, Herr Nutman.","Is that my balloon? Great! Thank you very much, Mr. Nutman."
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_2_START_1_1_1,Dieser Nussknacker ist total cool!,This nutcracker is totally cool!
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_2_START_1_1_2,"Aber meine Eltern sagen, dass ich zu klein bin um selber eine Nuss knacken zu lassen{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.",But my parents say that I'm too small to crack a nut myself{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_2_START_1_1_3,Wenn ich groß bin werde ich es versuchen! Es macht ja auch schon Spaß nur zuzugucken.,When I grow up I will try it! It's already fun just to watch.
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_2_BALLOON_QUEST_1_1_1,Es gibt quietschbunte Ballons?,There are brightly colored balloons?
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_2_BALLOON_QUEST_1_1_2,Dann mag ich gerne einen in der Farbe {Expr Instance_Key=Buffin_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}! Danke.,Then I would like one in the color {Expr Instance_Key=Buffin_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}! Thank you.
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_2_BALLOON_QUEST_2_1_1,Bitte ein Ballon der Farbe {Expr Instance_Key=Buffin_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}.,Please a balloon of the color {Expr Instance_Key=Buffin_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}.
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_2_BALLOON_QUEST_3_1_1,Der ist ja fast so toll wie der Nussknacker hier! Vielen Dank!,It's almost as great as the nutcracker here! Thank you very much!
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_3_START_1_1_1,Das Schloss ist so groß!,The castle is so big!
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_3_START_1_1_2,"Immer wenn ich durch das Schloss laufe, um zum Unterricht von Künst DéLère zu kommen, fühle ich mich wie etwas ganz besonderes!","Whenever I walk through the castle to get to Künst DéLère's lessons, I feel very special!"
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_3_BALLOON_QUEST_1_1_1,Einen Ballon? Ich liebe {Expr Instance_Key=Buffin_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}! So einen will ich bitte.,A balloon? I love {Expr Instance_Key=Buffin_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}! I want one like that please.
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_3_BALLOON_QUEST_2_1_1,"Ich liebe die Farbe {Expr Instance_Key=Buffin_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}! Wenn du mir einen Ballon bringen magst, dann bitte so einen.","I love the color {Expr Instance_Key=Buffin_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}! If you want to bring me a balloon, please bring me one like this."
DIALOGUE_BROKO_TOWN_1_BUFFIN_CHILD_3_BALLOON_QUEST_3_1_1,Danke! Vielleicht kann ich den mal durch das Schloss fliegen lassen!,Thank you! Maybe I can let it fly through the castle!
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_1_START_1_1_1,Du bist ein echter Held Dr. Nutman! Das sagen mir meine Eltern andauernd.,"You are a real hero, Dr. Nutman! My parents tell me that all the time."
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_1_START_1_1_2,Eines Tages werde ich die Welt auch zu einem besseren Ort machen.,One day I will make the world a better place too.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_1_BALLOON_QUEST_1_1_1,Du willst mir persönlich einen Ballon bringen?,You want to personally bring me a balloon?
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_1_BALLOON_QUEST_1_1_2,Wie aufregend! Welche Farbe nehm ich bloß{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. Ich habs! {Expr Instance_Key=Broko_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}!,How exciting! What color do I take{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. I've got it! {Expr Instance_Key=Broko_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}!
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_1_BALLOON_QUEST_2_1_1,Welchen Ballon ich mag? {Expr Instance_Key=Broko_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}! Dankeschön.,Which balloon I like? {Expr Instance_Key=Broko_Child_1 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}! Thank you.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_1_BALLOON_QUEST_3_1_1,Voll toll von dir. Ich werde auf ihn aufpassen.,That's so great of you. I will treasure it.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_2_START_1_1_1,Dieser Feuervulkan speit immerzu in vielen bunten Farben.,This fire volcano constantly spits in many bright colors.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_2_START_1_1_2,Ich kann mich gar nicht richtig entscheiden welchen Funken ich am meisten mag.,I can't really decide which spark I like the most.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_2_BALLOON_QUEST_1_1_1,Einen Ballon in meiner Lieblingsfarbe?,A balloon in my favorite color?
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_2_BALLOON_QUEST_1_2_1,"Ich weiß gar nicht so recht, ob ich überhaupt eine Lieblingsfarbe habe{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.",I don't really know if I even have a favorite color{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_2_BALLOON_QUEST_1_3_1,Was ist denn noch da? {Expr Instance_Key=Broko_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}? Dann nehm ich den.,What else is left? {Expr Instance_Key=Broko_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}? Then I'll take that one.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_2_BALLOON_QUEST_2_1_1,Was ist? Achso. Ich glaube ich wollte einen Ballon der Farbe {Expr Instance_Key=Broko_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}.,What is it? I see. I think I wanted a balloon of the color {Expr Instance_Key=Broko_Child_2 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_2_BALLOON_QUEST_3_1_1,Danke. Jetzt können wir den Feuervulkan zusammen beobachten.,Thank you. Now we can watch the fire volcano together.
DIALOGUE_BUFFIN_HOUSE_3_CUP_1_1_1_1,"Eine gewöhnliche Tasse aus Keramik.","An ordinary cup made of ceramic."
DIALOGUE_BUFFIN_HOUSE_3_BOOK_1_1_1_1,"Hier liegt ein Buch über Geister. Sollte ich es lesen?","Here is a book about ghosts. Should I read it?"
DIALOGUE_BUFFIN_HOUSE_3_BOOK_1_1_2_1,"Geister sind in der Lage sich durch Objekte hindurchzubewegen.","Ghosts are able to move through objects."
DIALOGUE_BUFFIN_HOUSE_3_BOOK_1_1_2_2,"Zusätzlich können sie sich fast komplett geräuschlos fortbewegen.","They can also move almost completely silently."
DIALOGUE_BUFFIN_HOUSE_3_BOOK_1_1_2_3,"Diese Eigenschaften machen Geister zu überraschenden Gesellen.","These characteristics make ghosts surprising companions."
DIALOGUE_BUFFIN_HOUSE_3_BOWL_1_1_1_1,"Eine hübsche kleine grüne Schale.","A lovely little green bowl."
DIALOGUE_BUFFIN_HOUSE_3_CHEST_1_1_1_1,"Nichts. Die Kiste ist komplett leer.","Nothing. The chest is completely empty."
DIALOGUE_BUFFIN_HOUSE_3_CANDLE_1_1_1_1,"Ich kenne mich zwar mit Sicherheitsvorkehrungen nicht so aus{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.","I am not very familiar with safety precautions{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}."
DIALOGUE_BUFFIN_HOUSE_3_CANDLE_1_1_1_2,"Aber sicher kann das hier nicht sein.","But this can't be safe."
DIALOGUE_BUFFIN_HOUSE_3_PLANT_1_1_1_1,"Diese Pflanze bekommt sicher nicht genug Sonnenlicht.","This plant is certainly not getting enough sunlight."
DIALOGUE_BUFFIN_HOUSE_3_SHELF_1_LEFT_1_1_1,"Ein paar Stapel Teller. Nichts Ungewöhnliches.","A few piles of plates. Nothing unusual."
DIALOGUE_BUFFIN_HOUSE_3_SHELF_1_RIGHT_1_1_1,"Größtenteils Bücher{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. Es ist schwer zu lesen.","Mostly books{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. It is difficult to read."
DIALOGUE_BUFFIN_HOUSE_3_START_1_1_1,"Hier ist es aber ganz schön unheimlich{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.","It's pretty spooky here{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}."
DIALOGUE_BUFFIN_HOUSE_3_START_1_1_2,"Woher weiß ich, dass das hier noch zum Fest gehört?","How do I know that this is still part of the festival?"
DIALOGUE_BUFFIN_HOUSE_3_BOOK_FALL_1_1_1,"Nanu?","Huh?"
DIALOGUE_BUFFIN_HOUSE_3_BOOK_FALL_1_2_1,"Warst du das, Tizian?","Was that you, Titian?"
DIALOGUE_BUFFIN_HOUSE_3_BOOK_FALL_1_3_1,"Nein! Ich warte hier ganz ruhig bis Dr. Nutman kommt.","No! I'm waiting here quietly until Dr. Nutman arrives."
DIALOGUE_BUFFIN_HOUSE_3_BOOK_FALL_1_3_2,"Magst du mir nicht beim Saubermachen helfen?","Won't you help me clean up?"
DIALOGUE_BUFFIN_HOUSE_3_BOOK_FALL_1_3_3,"Ich will mit dem Aufräumen fertig sein bevor die große Zeremonie startet!","I want to finish cleaning up before the big ceremony starts!"
DIALOGUE_BUFFIN_HOUSE_3_BOOK_FALL_1_3_4,"Aber Henry! Das ist extra alles so für das Grusel-Feeling!","But Henry! That's all for the creepy feeling!"
DIALOGUE_BUFFIN_HOUSE_3_BOOK_FALL_1_3_5,"Das Feeling habe ich hier schon lange! Bei diesem Saustall!","I've had that feeling here for a long time! With this mess!"
DIALOGUE_BUFFIN_HOUSE_3_PAINT_DELERE_1_1_1_1,"Ah! Monsieur Nutman!","Ah! Monsieur Nutman!"
DIALOGUE_BUFFIN_HOUSE_3_PAINT_DELERE_1_1_2_1,"Isch bin wirklisch froh sie zu seh'ön!","I am really glad to see you!"
DIALOGUE_BUFFIN_HOUSE_3_PAINT_DELERE_1_1_3_1,"Isch suche nämlich nach meinöm Brudör Elektrik DéLère.","I am looking for my brother Electric DéLère."
DIALOGUE_BUFFIN_HOUSE_3_PAINT_DELERE_1_1_3_2,"Er meintö er wollö 'ier ein paar Batteriön holen für das Fest.","He said he wanted to get some batteries here for the party."
DIALOGUE_BUFFIN_HOUSE_3_PAINT_DELERE_1_1_3_3,"{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. Allördings war das vor Stundön!","{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. But that was hours ago!"
DIALOGUE_BUFFIN_HOUSE_3_PAINT_DELERE_1_1_4_1,"Und nün verspörrt mir dieses Tör den Weg und ich kommö nischt weitör!","And now this door is blocking my way and I can't get any further!"
DIALOGUE_BUFFIN_HOUSE_3_PAINT_DELERE_1_1_5_1,"Isch wäre Ihnön wirklisch sehr verbundön wenn Sie 'ierfür eine Lösung findön könntön!","I would really appreciate it if you could find a solution for this!"
DIALOGUE_BUFFIN_HOUSE_3_PAINT_DELERE_1_1_6_1,"Unabhängig davön{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. Möschtön Sie einmal meine neustö Kreation erblickön?","Regardless of this{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. Would you like to see my newest creation?"
DIALOGUE_BUFFIN_HOUSE_3_PAINT_DELERE_1_1_7_1,"Isch nennö es ""Der Grusel in Dir""{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. Nischt besönders geistreich.","I call it ""The horror in You""{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. Not particularly ingenious."
DIALOGUE_BUFFIN_HOUSE_3_PAINT_DELERE_1_2_1_1,"'Aben Sie schon einö Idee, wie wir hier weiterkömmen?","Do you have any idea yet how we can proceed?"
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_1_SOLVED_1_1_1,"Oh la la! Sie 'aben es geschafft!","Oh la la! You've made it!"
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_1_SOLVED_1_2_1,"Nün könnön wir endlisch weitörsuchön.","Now we can finally keep on searching."
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_START_1_1_1,"Mais oui! Das nennö isch wahre Künst!","Mais oui! That's what I call true art!"
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_START_1_1_2,"So simpöl und doch ist die Nachrischt klar: Man möschte üns zum Laufön animierön!","So simple and yet the message is clear: Someone wants us to take a run!"
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_START_1_1_3,"'ätte le Künstlör noch eine einzigö Elöment 'inzugöfügt, wärö die Intentiön vermutlisch verflogen.","If the artist had added just a single element, the intention would presumably have evaporated."
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_START_1_1_4,"Und nün die Irönie: Diesör Schriftzüg projiziert auf das Tör, das üns den Weg verspörrt!","And here is the irony: This writing is projected onto the door that is blocking our way!"
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_START_1_1_5,"'ier 'at der Künstlör wirklisch mit allön Mittöln gearbeitöt!","The artist has really worked with all kinds of means!"
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_START_1_1_6,"Entschuldigön sie misch bittö, 'err Nutman.","Please excuse me, Mr. Nutman."
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_START_1_1_7,"Isch muss diesön Moment einfach festhaltön.","I just have to capture this moment."
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_PROJECTOR_START_1_1_1,"Es scheint als könnte ich diesen Beamer drehen{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.","It seems that I can rotate this projector{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}."
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_COMMENT_1_1_1,"Monsieur Nutman! Sie verdeckön die ganzö Künst!","Monsieur Nutman! Mr. Nutman! You're covering up all the art!"
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_COMMENT_1_2_1,"Nanü? Ebön war die Künst noch da!","Why, the art was just there!"
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_COMMENT_1_3_1,"Das Bild ist fört. Bittö lassön sie misch weitörmalön!","The picture is gone. Please let me continue painting!"
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_COMMENT_1_4_1,"Wenn Sie einö Portrait von sisch möschten, solltön Sie das vor'ör anmeldön!","If you would like a portrait of yourself, you should register in advance!"
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_COMMENT_2_1_1,"Ohh! Sie mögen es wohl mir ins Gesischt zu leuschtön!","Ohh! It seems like you like to shine in my face!"
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_COMMENT_2_2_1,"Isch kann das Referenzbild gar nischt mehr sehön!","I can't see the reference picture anymore!"
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_COMMENT_2_3_1,"Ein eschtör Künstlör, wie Isch, genießt ös auch manschmal im Rampönlischt zu ste'ön!","A real artist like me enjoys being in the spotlight sometimes!"
